Id,SalePrice
2253,151100.73
2254,168795.1
2255,189596.19
2256,185451.78
2257,213033.0
2258,169020.11
2259,169020.11
2260,161773.25
2261,185451.78
2262,205427.05
2263,333238.1
2264,523263.62
2265,169020.11
2266,290762.44
2267,339442.78
2268,434418.25
2269,153395.53
2270,185451.78
2271,223784.64
2272,201484.08
2273,157970.34
2274,173467.9
2275,182147.84
2276,182147.84
2277,182147.84
2278,154012.11
2279,122107.12
2280,120321.57
2281,169020.11
2282,185451.78
2283,101468.43
2284,103088.16
2285,146312.56
2286,126042.59
2287,325622.6
2288,280739.03
2289,432475.53
2290,449224.47
2291,336446.8
2292,444848.6
2293,551384.56
2294,438883.38
2295,461016.72
2296,293720.62
2297,297507.12
2298,330149.66
2299,388356.25
2300,328476.84
2301,262571.9
2302,236390.94
2303,249431.16
2304,251464.25
2305,173467.9
2306,176211.64
2307,185451.78
2308,223784.64
2309,295400.3
2310,222055.7
2311,211554.56
2312,185451.78
2313,173467.9
2314,182147.84
2315,173467.9
2316,200288.6
2317,185451.78
2318,176211.64
2319,176211.64
2320,201921.17
2321,245029.17
2322,168795.1
2323,176211.64
2324,169020.11
2325,206480.19
2326,157970.34
2327,220169.75
2328,236390.94
2329,176211.64
2330,168795.1
2331,335041.9
2332,428189.8
2333,314244.9
2334,262571.9
2335,262571.9
2336,325622.6
2337,212577.55
2338,286106.22
2339,223784.64
2340,432475.53
2341,219908.84
2342,236390.94
2343,219908.84
2344,223784.64
2345,236390.94
2346,236390.94
2347,204816.34
2348,240152.94
2349,184810.48
2350,280597.62
2351,249431.16
2352,253293.69
2353,234727.1
2354,146312.56
2355,166725.31
2356,155675.55
2357,200873.38
2358,200873.38
2359,130852.51
2360,111956.79
2361,146312.56
2362,290762.44
2363,135078.55
2364,150887.4
2365,223784.64
2366,200288.6
2367,228529.92
2368,205427.05
2369,223784.64
2370,169020.11
2371,173467.9
2372,199850.39
2373,280739.03
2374,299135.47
2375,253293.69
2376,284658.16
2377,357755.1
2378,131676.86
2379,185451.78
2380,146312.56
2381,154115.17
2382,196345.66
2383,204751.25
2384,240152.94
2385,166725.31
2386,135811.36
2387,134048.52
2388,101468.43
2389,130852.51
2390,146312.56
2391,138019.61
2392,111956.79
2393,168795.1
2394,139782.45
2395,205271.81
2396,151100.73
2397,214979.0
2398,127143.164
2399,62365.17
2400,58875.625
2401,111956.79
2402,133687.97
2403,134048.52
2404,146312.56
2405,154012.11
2406,141353.72
2407,130852.51
2408,147430.75
2409,130268.65
2410,165164.94
2411,121807.27
2412,159253.34
2413,135078.55
2414,134048.52
2415,130852.51
2416,130852.51
2417,141353.72
2418,130852.51
2419,126042.59
2420,126042.59
2421,151100.73
2422,122262.71
2423,134823.61
2424,161773.25
2425,230082.84
2426,130852.51
2427,135078.55
2428,185451.78
2429,111956.79
2430,130852.51
2431,111956.79
2432,144189.19
2433,146312.56
2434,135078.55
2435,151100.73
2436,104722.836
2437,103088.16
2438,127143.164
2439,103088.16
2440,126042.59
2441,103088.16
2442,103088.16
2443,115387.664
2444,127143.164
2445,82632.95
2446,126042.59
2447,168999.78
2448,135078.55
2449,111956.79
2450,151100.73
2451,126042.59
2452,223784.64
2453,93357.59
2454,115306.37
2455,111956.79
2456,135078.55
2457,122262.71
2458,117348.8
2459,103088.16
2460,134048.52
2461,111956.79
2462,133687.97
2463,122262.71
2464,178874.27
2465,132634.45
2466,111956.79
2467,151100.73
2468,74081.164
2469,76172.18
2470,188734.44
2471,225774.73
2472,161548.12
2473,122107.12
2474,94972.2
2475,222055.7
2476,117348.8
2477,130852.51
2478,154115.17
2479,106327.25
2480,144189.19
2481,119866.13
2482,130852.51
2483,111956.79
2484,122107.12
2485,126042.59
2486,155675.55
2487,188734.44
2488,154465.17
2489,154465.17
2490,161937.14
2491,97768.016
2492,176211.64
2493,146312.56
2494,169020.11
2495,88539.12
2496,235337.8
2497,154012.11
2498,111956.79
2499,93541.125
2500,134048.52
2501,144189.19
2502,154465.17
2503,96348.13
2504,176211.64
2505,226800.98
2506,262571.9
2507,285514.44
2508,262571.9
2509,204751.25
2510,216642.84
2511,180356.05
2512,212512.45
2513,216642.84
2514,261443.45
2515,146312.56
2516,168795.1
2517,142178.06
2518,150887.4
2519,223784.64
2520,218632.95
2521,189596.19
2522,223784.64
2523,125456.72
2524,135811.36
2525,146312.56
2526,135078.55
2527,103088.16
2528,130852.51
2529,134048.52
2530,127143.164
2531,242186.06
2532,236390.94
2533,204816.34
2534,216642.84
2535,310857.44
2536,236390.94
2537,223784.64
2538,189596.19
2539,184613.02
2540,168795.1
2541,173467.9
2542,166725.31
2543,129438.445
2544,144549.72
2545,130852.51
2546,130268.65
2547,146312.56
2548,135078.55
2549,166725.31
2550,370451.75
2551,146312.56
2552,127143.164
2553,82632.95
2554,111501.35
2555,125729.1
2556,111956.79
2557,98861.266
2558,151100.73
2559,146312.56
2560,141353.72
2561,146312.56
2562,141353.72
2563,161937.14
2564,197978.23
2565,141353.72
2566,159253.34
2567,135078.55
2568,199674.61
2569,207435.8
2570,122262.71
2571,197978.23
2572,168795.1
2573,216642.84
2574,275028.38
2575,130852.51
2576,126042.59
2577,159253.34
2578,86895.49
2579,62365.17
2580,126866.945
2581,118141.836
2582,111956.79
2583,290762.44
2584,161548.12
2585,185451.78
2586,227476.78
2587,215589.67
2588,165164.94
2589,149223.94
2590,206480.19
2591,200873.38
2592,219908.84
2593,262571.9
2594,173467.9
2595,200873.38
2596,330149.66
2597,182147.84
2598,284658.16
2599,325622.6
2600,191848.03
2601,144265.1
2602,70974.11
2603,90381.02
2604,90011.125
2605,54325.902
2606,146312.56
2607,185451.78
2608,192423.39
2609,168795.1
2610,122107.12
2611,151100.73
2612,155675.55
2613,130852.51
2614,130852.51
2615,154012.11
2616,146386.56
2617,188734.44
2618,204957.53
2619,200808.3
2620,182147.84
2621,173467.9
2622,184613.02
2623,262571.9
2624,286106.22
2625,334355.25
2626,161548.12
2627,169020.11
2628,498350.1
2629,462763.16
2630,348394.28
2631,544848.0
2632,440960.34
2633,328388.72
2634,430266.72
2635,149223.94
2636,180356.05
2637,178874.27
2638,280739.03
2639,195731.67
2640,155675.55
2641,107961.93
2642,203889.16
2643,97833.555
2644,129238.6
2645,102066.54
2646,97266.52
2647,101468.43
2648,146312.56
2649,146386.56
2650,146312.56
2651,151100.73
2652,497492.78
2653,262571.9
2654,240152.94
2655,418804.4
2656,336446.8
2657,325622.6
2658,290762.44
2659,315052.5
2660,327261.56
2661,350032.44
2662,354773.1
2663,272595.3
2664,262430.5
2665,328476.84
2666,291287.53
2667,169020.11
2668,176211.64
2669,173467.9
2670,295074.06
2671,185451.78
2672,185451.78
2673,213956.02
2674,213033.0
2675,169020.11
2676,185451.78
2677,199850.39
2678,262571.9
2679,290762.44
2680,290762.44
2681,428189.8
2682,336680.9
2683,462763.16
2684,297507.12
2685,321800.16
2686,242486.75
2687,326454.0
2688,223784.64
2689,222055.7
2690,447448.6
2691,185451.78
2692,146312.56
2693,201328.84
2694,139782.45
2695,196345.66
2696,185451.78
2697,184613.02
2698,192423.39
2699,168795.1
2700,157970.34
2701,151100.73
2702,103088.16
2703,128292.19
2704,146312.56
2705,118737.28
2706,111956.79
2707,122262.71
2708,135885.36
2709,111956.79
2710,130852.51
2711,295400.3
2712,407486.75
2713,168795.1
2714,146312.56
2715,168795.1
2716,151100.73
2717,182147.84
2718,228529.92
2719,155675.55
2720,173911.19
2721,135078.55
2722,155675.55
2723,146312.56
2724,130852.51
2725,135078.55
2726,151100.73
2727,169020.11
2728,168795.1
2729,146312.56
2730,146312.56
2731,127143.164
2732,122262.71
2733,161773.25
2734,146312.56
2735,131676.86
2736,135078.55
2737,122262.71
2738,133687.97
2739,159253.34
2740,130852.51
2741,139782.45
2742,151100.73
2743,146312.56
2744,154465.17
2745,141407.77
2746,134048.52
2747,151100.73
2748,121807.27
2749,130852.51
2750,146386.56
2751,130852.51
2752,202537.22
2753,155675.55
2754,227321.53
2755,126042.59
2756,106044.64
2757,68730.94
2758,89627.34
2759,166725.31
2760,135885.36
2761,146312.56
2762,146312.56
2763,176211.64
2764,157692.95
2765,284658.16
2766,146312.56
2767,89627.34
2768,130852.51
2769,127143.164
2770,151100.73
2771,111956.79
2772,121221.4
2773,146312.56
2774,146312.56
2775,130268.65
2776,146312.56
2777,139186.0
2778,126042.59
2779,103088.16
2780,103088.16
2781,97833.555
2782,85592.19
2783,95743.23
2784,126042.59
2785,134048.52
2786,62877.695
2787,122262.71
2788,82632.95
2789,177822.17
2790,94611.05
2791,103088.16
2792,54325.902
2793,173467.9
2794,98861.266
2795,111956.79
2796,101468.43
2797,201921.17
2798,122107.12
2799,106327.25
2800,54325.902
2801,117348.8
2802,144189.19
2803,151100.73
2804,139782.45
2805,98684.195
2806,82632.95
2807,166725.31
2808,146312.56
2809,134048.52
2810,135078.55
2811,185451.78
2812,146312.56
2813,146312.56
2814,151100.73
2815,104707.53
2816,245029.17
2817,146752.89
2818,130852.51
2819,169020.11
2820,133687.97
2821,103088.16
2822,201921.17
2823,249950.33
2824,197978.23
2825,171342.34
2826,134048.52
2827,146312.56
2828,235337.8
2829,212083.73
2830,228529.92
2831,189596.19
2832,253293.69
2833,262571.9
2834,214913.92
2835,212512.45
2836,189596.19
2837,165164.94
2838,146312.56
2839,173467.9
2840,204816.34
2841,213188.23
2842,228529.92
2843,151100.73
2844,169020.11
2845,126042.59
2846,214913.92
2847,205427.05
2848,214241.39
2849,210898.08
2850,290762.44
2851,223784.64
2852,236390.94
2853,236390.94
2854,146312.56
2855,214979.0
2856,206263.14
2857,189596.19
2858,214979.0
2859,135078.55
2860,126042.59
2861,126042.59
2862,205271.81
2863,127143.164
2864,262571.9
2865,135078.55
2866,138019.61
2867,89776.11
2868,103088.16
2869,111071.06
2870,136892.8
2871,103088.16
2872,51208.594
2873,103686.266
2874,146312.56
2875,111956.79
2876,166725.31
2877,133665.02
2878,188114.4
2879,146312.56
2880,111956.79
2881,151100.73
2882,166725.31
2883,185451.78
2884,188734.44
2885,185451.78
2886,222576.23
2887,103088.16
2888,130852.51
2889,54698.137
2890,82632.95
2891,133687.97
2892,58875.625
2893,87977.81
2894,58875.625
2895,306598.72
2896,290762.44
2897,198835.84
2898,151100.73
2899,216642.84
2900,155675.55
2901,205271.81
2902,185451.78
2903,340446.47
2904,356282.0
2905,95743.23
2906,200873.38
2907,111956.79
2908,130852.51
2909,146312.56
2910,70974.11
2911,70974.11
2912,151100.73
2913,89627.34
2914,62877.695
2915,70974.11
2916,71989.03
2917,178874.27
2918,122262.71
2919,236390.94
